id,voo_id,codigo_reserva,nome_passageiro,preco,prim_classe,lugar,no_serie
6712,303,1545,Passageiro 6406,407.31,False,28E,AirbusA320-0007
6713,143,1213,Passageiro 4486,461.32,False,6C,EmbraerE195-0011
6714,569,275,Passageiro 8880,126.06,False,14E,EmbraerE195-0005
6715,314,3261,Passageiro 1899,321.3,True,2C,Boeing737-0006
6716,844,7393,Passageiro 2042,57.04,False,28F,AirbusA320-0007
6717,873,7165,Passageiro 3304,248.42,False,25E,EmbraerE195-0002
6718,836,1951,Passageiro 2390,428.65,False,11F,Boeing737-0006
6719,131,9861,Passageiro 1986,318.75,False,8F,EmbraerE195-0011
6720,696,8284,Passageiro 4350,92.36,False,18B,EmbraerE195-0011
6721,880,7633,Passageiro 6116,281.35,False,8F,Boeing737-0009
6722,995,6621,Passageiro 8856,350.97,False,18C,AirbusA320-0004
6723,972,1284,Passageiro 7949,288.6,False,26F,AirbusA320-0004
6724,997,1386,Passageiro 9251,185.89,False,15B,AirbusA320-0007
6725,217,4888,Passageiro 6382,808.37,True,2C,Boeing737-0000
6726,916,5203,Passageiro 5233,125.42,False,16A,Boeing737-0003
6727,223,3412,Passageiro 9349,959.67,True,3E,Boeing737-0000
6728,286,7901,Passageiro 5054,155.86,False,13D,EmbraerE195-0005
6729,339,2722,Passageiro 8109,152.42,False,8F,AirbusA320-0007
6730,732,5722,Passageiro 4993,448.78,False,7C,EmbraerE195-0005
6731,181,3068,Passageiro 4103,571.58,True,1F,AirbusA320-0007
6732,676,9232,Passageiro 2879,108.64,False,24D,AirbusA320-0010
6733,307,2260,Passageiro 5744,338.16,False,17B,Boeing737-0006
6734,810,1209,Passageiro 7269,230.3,False,5A,AirbusA320-0010
6735,917,9018,Passageiro 6958,129.97,False,28E,Boeing737-0006
6736,776,5022,Passageiro 1506,423.78,False,13C,EmbraerE195-0011
6737,479,9904,Passageiro 2224,437.3,False,28F,AirbusA320-0004
6738,591,4055,Passageiro 2242,459.13,False,29E,Boeing737-0000
6739,1058,8822,Passageiro 4467,67.44,False,15D,AirbusA320-0010
6740,176,7745,Passageiro 8347,259.2,True,3A,AirbusA320-0010
6741,459,654,Passageiro 7952,495.66,False,18A,EmbraerE195-0008
6742,1002,5006,Passageiro 3000,101.79,False,19B,Boeing737-0009
6743,822,832,Passageiro 8995,601.26,True,2E,AirbusA320-0001
6744,790,9351,Passageiro 7235,91.86,False,20B,AirbusA320-0007
6745,723,1233,Passageiro 4033,426.74,False,6F,EmbraerE195-0005
6746,581,8109,Passageiro 5551,346.07,False,9E,Boeing737-0003
6747,920,2508,Passageiro 7121,490.67,False,18E,AirbusA320-0001
6748,273,4174,Passageiro 4039,365.62,False,22C,Boeing737-0003
6749,540,9366,Passageiro 7420,135.29,False,28B,Boeing737-0009
6750,378,1835,Passageiro 1535,382.87,True,3D,EmbraerE195-0008
6751,305,1781,Passageiro 2631,789.52,True,3C,Boeing737-0009
6752,506,5430,Passageiro 5574,768.94,True,2F,AirbusA320-0010
6753,513,2205,Passageiro 2799,96.54,False,11E,Boeing737-0006
6754,282,6565,Passageiro 2820,773.69,True,3C,Boeing737-0000
6755,978,5328,Passageiro 2371,376.8,False,27A,Boeing737-0006
6756,279,4791,Passageiro 2203,427.7,True,1E,AirbusA320-0010
6757,113,6204,Passageiro 7976,436.52,False,16D,EmbraerE195-0002
6758,718,7535,Passageiro 6728,316.97,False,28D,EmbraerE195-0005
6759,647,1482,Passageiro 7783,431.62,False,25C,EmbraerE195-0011
6760,476,7296,Passageiro 7751,436.61,False,4C,AirbusA320-0007
6761,138,9479,Passageiro 8665,97.36,False,16A,EmbraerE195-0011
6762,298,8978,Passageiro 6615,450.77,True,1A,AirbusA320-0004
6763,982,9916,Passageiro 9690,85.75,False,5C,AirbusA320-0004
6764,476,8001,Passageiro 1029,68.3,False,6B,AirbusA320-0007
6765,957,9041,Passageiro 1338,335.94,False,12A,AirbusA320-0004
6766,652,3435,Passageiro 5938,415.29,False,8D,AirbusA320-0007
6767,752,2076,Passageiro 8872,418.54,False,22A,EmbraerE195-0008
6768,271,236,Passageiro 9050,472.4,False,28B,Boeing737-0006
6769,117,6875,Passageiro 4540,299.48,False,15A,EmbraerE195-0002
6770,379,963,Passageiro 4950,482.54,True,3F,Boeing737-0003
6771,600,1341,Passageiro 3998,391.02,False,13A,Boeing737-0006
6772,382,2502,Passageiro 6668,267.62,False,28A,Boeing737-0003
6773,133,7396,Passageiro 8830,373.65,False,15B,Boeing737-0000
6774,797,1178,Passageiro 4363,423.68,False,20A,Boeing737-0003
6775,882,4009,Passageiro 2093,56.27,False,10E,Boeing737-0009
6776,1050,7456,Passageiro 4751,744.21,True,1D,AirbusA320-0001
6777,964,9789,Passageiro 5838,135.99,False,4D,EmbraerE195-0005
6778,426,6940,Passageiro 2987,213.07,True,1F,EmbraerE195-0002
6779,1043,8759,Passageiro 4330,256.94,False,21A,Boeing737-0003
6780,737,4149,Passageiro 5675,564.63,True,2C,EmbraerE195-0005
6781,831,2087,Passageiro 4146,694.46,True,1A,EmbraerE195-0011
6782,975,2432,Passageiro 2086,52.52,False,8B,Boeing737-0009
6783,161,3143,Passageiro 1010,141.75,False,23A,Boeing737-0000
6784,426,1192,Passageiro 4218,395.08,True,3C,EmbraerE195-0002
6785,880,3466,Passageiro 3921,95.12,False,10F,Boeing737-0009
6786,958,3088,Passageiro 4960,386.9,False,17F,AirbusA320-0001
6787,410,4432,Passageiro 4665,107.02,False,12A,EmbraerE195-0008
6788,1047,1583,Passageiro 3206,113.06,False,22F,Boeing737-0006
6789,366,3718,Passageiro 2610,132.43,True,3C,AirbusA320-0004
6790,468,477,Passageiro 5254,744.67,True,1F,EmbraerE195-0002
6791,502,4505,Passageiro 7537,393.69,False,27E,EmbraerE195-0005
6792,327,1961,Passageiro 3110,165.11,False,22C,Boeing737-0003
6793,525,5046,Passageiro 3996,140.34,False,12F,AirbusA320-0004
6794,59,3786,Passageiro 7194,130.62,False,5E,EmbraerE195-0002
6795,266,7491,Passageiro 4021,299.82,False,12E,AirbusA320-0004
6796,1017,5761,Passageiro 9790,754.7,True,1E,Boeing737-0009
6797,623,9666,Passageiro 5834,482.82,False,11B,EmbraerE195-0005
6798,262,9955,Passageiro 7814,365.54,False,12F,Boeing737-0006
6799,889,9318,Passageiro 3522,233.96,False,21E,Boeing737-0006
6800,460,4051,Passageiro 9533,394.95,False,6D,AirbusA320-0001
6801,327,6241,Passageiro 6816,383.11,False,12A,Boeing737-0003
6802,767,3709,Passageiro 9676,421.75,False,17D,Boeing737-0006
6803,423,5207,Passageiro 1853,432.79,False,8A,EmbraerE195-0002
6804,489,9047,Passageiro 8986,91.14,False,9D,EmbraerE195-0011
6805,781,2069,Passageiro 1399,184.01,False,19F,AirbusA320-0004
6806,183,4530,Passageiro 4547,222.41,False,13C,AirbusA320-0004
6807,354,8871,Passageiro 5775,476.63,False,9E,AirbusA320-0010
6808,732,13,Passageiro 1793,62.74,False,9C,EmbraerE195-0005
6809,1016,5040,Passageiro 4516,308.85,True,2F,EmbraerE195-0002
6810,540,5807,Passageiro 5699,421.98,False,25B,Boeing737-0009
6811,645,2585,Passageiro 5738,302.78,False,4C,EmbraerE195-0011
6812,714,6319,Passageiro 8400,475.5,False,18A,Boeing737-0000
6813,927,7664,Passageiro 8697,199.32,False,12E,AirbusA320-0007
6814,1030,785,Passageiro 6543,334.86,False,4B,Boeing737-0000
6815,490,2127,Passageiro 1510,361.99,True,2C,AirbusA320-0001
6816,959,9316,Passageiro 1997,396.18,False,10D,EmbraerE195-0011
6817,455,4341,Passageiro 3484,87.85,False,27A,Boeing737-0000
6818,708,1340,Passageiro 1505,930.94,True,1B,Boeing737-0006
6819,562,1944,Passageiro 7368,695.09,True,3F,AirbusA320-0007
6820,326,393,Passageiro 8513,191.27,False,21E,EmbraerE195-0005
6821,87,5857,Passageiro 4673,390.8,False,7E,AirbusA320-0007
6822,325,5277,Passageiro 1691,199.49,False,16A,Boeing737-0006
6823,664,1249,Passageiro 4445,408.2,False,11D,AirbusA320-0007
6824,756,1422,Passageiro 7417,82.82,False,13F,AirbusA320-0001
6825,265,644,Passageiro 4252,96.38,False,12C,EmbraerE195-0002
6826,452,2659,Passageiro 2055,753.18,True,1B,EmbraerE195-0005
6827,224,3986,Passageiro 5837,413.5,False,17C,AirbusA320-0010
6828,326,8147,Passageiro 3001,442.18,False,29D,EmbraerE195-0005
6829,658,7885,Passageiro 3142,869.83,True,2C,AirbusA320-0007
6830,656,6551,Passageiro 8752,759.88,True,3B,AirbusA320-0010
6831,375,9038,Passageiro 2501,112.71,False,14B,AirbusA320-0010
6832,816,3995,Passageiro 6062,255.25,False,25A,Boeing737-0009
6833,552,5766,Passageiro 3377,72.36,False,8A,Boeing737-0009
6834,605,4859,Passageiro 7499,265.45,False,16A,EmbraerE195-0002
6835,968,7438,Passageiro 3571,213.15,False,26D,AirbusA320-0007
6836,327,8176,Passageiro 3051,367.2,False,24D,Boeing737-0003
6837,325,8835,Passageiro 3539,145.63,False,29C,Boeing737-0006
6838,731,6008,Passageiro 9924,155.77,False,8D,EmbraerE195-0011
6839,558,5358,Passageiro 3990,79.68,False,27F,Boeing737-0003
6840,194,8733,Passageiro 7338,258.46,False,12E,EmbraerE195-0002
6841,346,9994,Passageiro 6109,234.23,False,5C,AirbusA320-0010
6842,908,9718,Passageiro 6872,197.58,False,24C,AirbusA320-0001
6843,990,9518,Passageiro 2224,193.46,False,17B,EmbraerE195-0002
6844,594,4486,Passageiro 4509,222.13,False,4D,AirbusA320-0001
6845,425,9052,Passageiro 2002,462.72,True,2F,Boeing737-0003
6846,278,2064,Passageiro 6026,904.11,True,3B,AirbusA320-0007
6847,311,8522,Passageiro 8962,967.12,True,3C,EmbraerE195-0005
6848,631,5754,Passageiro 8362,960.5,True,2C,EmbraerE195-0005
6849,304,8423,Passageiro 2533,172.2,False,4A,EmbraerE195-0002
6850,454,5085,Passageiro 5842,119.66,False,24A,EmbraerE195-0011
6851,553,5663,Passageiro 5999,434.78,False,10A,AirbusA320-0001
6852,703,772,Passageiro 8449,441.41,False,18C,AirbusA320-0010
6853,509,2680,Passageiro 7191,368.54,False,5F,Boeing737-0003
6854,618,7729,Passageiro 1468,324.87,False,16C,Boeing737-0009
6855,809,4721,Passageiro 1009,110.15,False,25B,AirbusA320-0007
6856,474,6135,Passageiro 3110,487.19,False,22E,AirbusA320-0010
6857,649,9636,Passageiro 7095,375.13,False,13D,EmbraerE195-0002
6858,776,3728,Passageiro 9667,213.68,False,6D,EmbraerE195-0011
6859,750,960,Passageiro 4188,235.26,False,13C,EmbraerE195-0002
6860,561,8653,Passageiro 7909,387.04,False,13B,EmbraerE195-0002
6861,967,9939,Passageiro 9063,455.49,False,11E,Boeing737-0009
6862,898,2779,Passageiro 5635,499.3,False,8D,AirbusA320-0001
6863,594,1472,Passageiro 4031,214.03,False,12E,AirbusA320-0001
6864,362,6254,Passageiro 5701,239.3,False,11B,EmbraerE195-0002
6865,614,9122,Passageiro 9155,896.49,True,1C,EmbraerE195-0008
6866,840,6120,Passageiro 1394,435.33,False,18A,Boeing737-0000
6867,358,8440,Passageiro 4597,251.52,False,26B,AirbusA320-0001
6868,357,8191,Passageiro 9163,430.64,False,18D,AirbusA320-0001
6869,670,899,Passageiro 5110,262.11,False,28C,AirbusA320-0010
6870,832,8586,Passageiro 3468,127.44,False,22C,EmbraerE195-0008
6871,109,613,Passageiro 9822,364.77,False,5C,AirbusA320-0007
6872,1039,9473,Passageiro 8694,406.77,False,6F,AirbusA320-0007
6873,336,2467,Passageiro 4052,210.75,False,17C,Boeing737-0000
6874,715,565,Passageiro 3930,320.04,False,20C,EmbraerE195-0008
6875,485,3038,Passageiro 7492,472.45,False,4E,AirbusA320-0010
6876,939,561,Passageiro 9310,84.43,False,8C,AirbusA320-0004
6877,407,6531,Passageiro 3131,116.64,True,1A,AirbusA320-0004
6878,43,9268,Passageiro 2501,134.65,False,15D,AirbusA320-0004
6879,480,7415,Passageiro 2765,350.21,False,17E,EmbraerE195-0011
6880,614,8713,Passageiro 7685,409.68,False,27C,EmbraerE195-0008
6881,485,9852,Passageiro 8178,60.78,False,17C,AirbusA320-0010
6882,789,8606,Passageiro 9207,123.5,False,26A,AirbusA320-0007
6883,192,3673,Passageiro 6821,146.55,False,5D,AirbusA320-0001
6884,541,34,Passageiro 9479,384.92,False,26F,AirbusA320-0004
6885,60,6257,Passageiro 6550,401.28,False,29D,AirbusA320-0007
6886,1035,8038,Passageiro 4283,475.14,False,28D,Boeing737-0000
6887,751,6979,Passageiro 3066,132.26,False,24F,EmbraerE195-0008
6888,981,8938,Passageiro 4703,95.05,False,24B,EmbraerE195-0002
6889,919,6823,Passageiro 5682,198.51,False,22A,EmbraerE195-0005
6890,885,4531,Passageiro 7194,314.28,False,29E,Boeing737-0009
6891,382,2815,Passageiro 5758,363.44,False,18C,Boeing737-0003
6892,389,8306,Passageiro 4143,982.47,True,1D,AirbusA320-0007
6893,580,4006,Passageiro 7462,424.32,False,23D,EmbraerE195-0005
6894,595,2500,Passageiro 4346,236.8,False,11E,Boeing737-0003
6895,688,6467,Passageiro 7992,96.34,False,27E,AirbusA320-0001
6896,805,9155,Passageiro 5321,406.8,False,22C,EmbraerE195-0011
6897,670,88,Passageiro 9586,465.08,True,2D,AirbusA320-0010
6898,843,6430,Passageiro 6744,721.28,True,2D,Boeing737-0006
6899,478,2193,Passageiro 3066,232.23,False,16C,AirbusA320-0004
6900,370,1834,Passageiro 6593,384.53,False,22F,EmbraerE195-0002
6901,215,5891,Passageiro 7513,384.48,False,23D,AirbusA320-0010
6902,537,8713,Passageiro 6853,277.67,False,15D,EmbraerE195-0005
6903,950,4776,Passageiro 7914,212.65,False,28A,AirbusA320-0001
6904,334,9701,Passageiro 9635,204.42,False,29D,Boeing737-0009
6905,927,3187,Passageiro 7600,488.32,False,5E,AirbusA320-0007
6906,807,1353,Passageiro 1034,51.73,False,18F,EmbraerE195-0011
6907,772,5233,Passageiro 1546,185.05,False,24F,AirbusA320-0001
6908,628,1300,Passageiro 6281,97.81,False,15E,EmbraerE195-0002
6909,752,697,Passageiro 7005,470.76,False,9D,EmbraerE195-0008
6910,783,6885,Passageiro 4820,367.91,False,28F,Boeing737-0006
6911,309,1782,Passageiro 4449,356.94,False,7E,EmbraerE195-0008
6912,107,7251,Passageiro 2240,889.77,True,2D,EmbraerE195-0005
6913,775,6684,Passageiro 1505,93.02,False,5F,EmbraerE195-0005
6914,841,2809,Passageiro 8421,220.87,False,17B,EmbraerE195-0011
6915,303,5465,Passageiro 1209,237.04,True,1F,AirbusA320-0007
6916,715,8335,Passageiro 5297,223.79,False,10C,EmbraerE195-0008
6917,640,7979,Passageiro 9660,227.71,False,28B,EmbraerE195-0011
6918,960,8762,Passageiro 5008,295.0,False,29D,AirbusA320-0001
6919,860,4871,Passageiro 8976,429.21,False,20B,EmbraerE195-0002
6920,245,5831,Passageiro 2224,184.28,False,14D,AirbusA320-0007
6921,399,2636,Passageiro 9307,103.66,True,1A,Boeing737-0000
6922,236,2148,Passageiro 7072,234.43,False,29E,EmbraerE195-0002
6923,431,8047,Passageiro 3681,480.72,True,3A,EmbraerE195-0008
6924,723,2529,Passageiro 6105,920.56,True,3F,EmbraerE195-0005
6925,435,197,Passageiro 5670,267.52,False,27E,AirbusA320-0010
6926,301,3306,Passageiro 1992,412.68,False,24B,EmbraerE195-0005
6927,840,4061,Passageiro 3605,266.0,True,2F,Boeing737-0000
6928,991,4803,Passageiro 4920,299.06,True,3D,AirbusA320-0001
6929,433,3748,Passageiro 7802,173.69,False,22D,Boeing737-0009
6930,810,2971,Passageiro 4132,74.81,False,26F,AirbusA320-0010
6931,378,9172,Passageiro 4594,286.66,True,3B,EmbraerE195-0008
6932,737,8979,Passageiro 5476,266.69,False,16D,EmbraerE195-0005
6933,125,6934,Passageiro 7544,418.76,False,15E,Boeing737-0006
6934,831,6427,Passageiro 6076,393.15,False,17D,EmbraerE195-0011
6935,951,9722,Passageiro 9168,240.95,False,19B,AirbusA320-0007
6936,717,2457,Passageiro 3492,200.59,False,6D,Boeing737-0003
6937,765,7687,Passageiro 9101,110.95,False,16E,AirbusA320-0007
6938,901,230,Passageiro 1625,193.13,False,9C,EmbraerE195-0005
6939,648,2959,Passageiro 1936,351.99,True,1C,EmbraerE195-0008
6940,356,1891,Passageiro 1535,396.12,False,26C,AirbusA320-0001
6941,158,3203,Passageiro 3613,432.08,False,23D,AirbusA320-0001
6942,1013,4227,Passageiro 4368,249.34,True,1E,EmbraerE195-0002
6943,1024,4250,Passageiro 9066,365.49,False,26F,Boeing737-0009
6944,229,9011,Passageiro 4077,354.46,False,24D,AirbusA320-0010
6945,796,2024,Passageiro 9260,227.36,True,1C,EmbraerE195-0008
6946,391,3206,Passageiro 8096,402.55,True,1B,AirbusA320-0007
6947,864,2699,Passageiro 7148,311.41,False,9D,EmbraerE195-0008
6948,737,1950,Passageiro 5286,673.52,True,3C,EmbraerE195-0005
6949,590,4639,Passageiro 5244,376.51,True,2C,EmbraerE195-0005
6950,389,1894,Passageiro 4614,66.76,False,4C,AirbusA320-0007
6951,167,7759,Passageiro 9498,308.31,False,14C,AirbusA320-0001
6952,783,8086,Passageiro 9045,264.46,False,17E,Boeing737-0006
6953,582,2155,Passageiro 7450,495.53,True,2C,EmbraerE195-0008
6954,511,9577,Passageiro 7334,475.99,False,29E,EmbraerE195-0005
6955,653,9983,Passageiro 4984,366.27,False,26D,Boeing737-0003
6956,446,4358,Passageiro 8968,520.51,True,2B,EmbraerE195-0008
6957,514,7981,Passageiro 5006,170.95,False,19F,Boeing737-0006
6958,720,192,Passageiro 3214,438.95,False,23D,AirbusA320-0010
6959,1053,9774,Passageiro 4469,257.45,False,15F,AirbusA320-0001
6960,483,5452,Passageiro 7737,945.82,True,2C,AirbusA320-0004
6961,349,6753,Passageiro 6745,72.65,False,11C,EmbraerE195-0008
6962,432,3142,Passageiro 5466,373.42,False,21D,AirbusA320-0007
6963,337,9117,Passageiro 9782,414.13,False,18D,EmbraerE195-0002
6964,524,7695,Passageiro 9347,497.28,False,9B,EmbraerE195-0002
6965,977,8854,Passageiro 2799,217.28,True,3A,AirbusA320-0001
6966,253,2455,Passageiro 3580,397.21,False,23E,EmbraerE195-0005
6967,980,5699,Passageiro 4468,180.92,False,13F,AirbusA320-0004
6968,895,3838,Passageiro 6809,453.96,False,4E,AirbusA320-0007
6969,743,2587,Passageiro 9345,147.03,True,1B,AirbusA320-0004
6970,998,7023,Passageiro 1990,495.89,False,9B,EmbraerE195-0002
6971,910,3994,Passageiro 7377,275.96,False,14D,EmbraerE195-0002
6972,574,3635,Passageiro 7102,453.47,False,22C,EmbraerE195-0011
6973,648,4489,Passageiro 2394,210.83,False,17B,EmbraerE195-0008
6974,256,6144,Passageiro 8638,225.51,False,22C,EmbraerE195-0005
6975,728,2502,Passageiro 4457,222.73,False,15B,EmbraerE195-0011
6976,579,9961,Passageiro 3481,983.0,True,3C,AirbusA320-0007
6977,631,5299,Passageiro 8034,203.69,False,7C,EmbraerE195-0005
6978,671,9354,Passageiro 2444,578.32,True,1C,EmbraerE195-0008
6979,347,1583,Passageiro 1748,970.73,True,1A,EmbraerE195-0011
6980,664,2027,Passageiro 5239,173.53,False,16D,AirbusA320-0007
6981,692,2608,Passageiro 9463,89.63,False,5F,Boeing737-0000
6982,535,1366,Passageiro 2608,216.56,False,8B,EmbraerE195-0008
6983,365,8244,Passageiro 3250,340.84,False,9C,AirbusA320-0001
6984,481,6192,Passageiro 3932,57.83,False,26E,AirbusA320-0004
6985,735,9823,Passageiro 2231,370.2,False,21E,EmbraerE195-0002
6986,701,3631,Passageiro 1995,406.72,False,23B,AirbusA320-0007
6987,463,8811,Passageiro 1975,212.3,False,4C,AirbusA320-0010
6988,924,7693,Passageiro 6057,265.06,False,28D,Boeing737-0009
6989,607,6096,Passageiro 2351,260.83,False,21F,Boeing737-0006
6990,1016,7553,Passageiro 8762,215.37,False,16B,EmbraerE195-0002
6991,687,9287,Passageiro 6364,165.73,False,6E,AirbusA320-0007
6992,566,2198,Passageiro 6856,57.95,False,6D,AirbusA320-0004
6993,911,4816,Passageiro 9867,378.91,False,4F,AirbusA320-0010
6994,304,1086,Passageiro 3566,199.84,False,25A,EmbraerE195-0002
6995,872,6168,Passageiro 4750,908.66,True,3C,Boeing737-0003
6996,566,3826,Passageiro 4486,363.13,False,13D,AirbusA320-0004
6997,538,1555,Passageiro 7855,847.58,True,3D,AirbusA320-0010
6998,1028,6461,Passageiro 5346,315.02,False,16C,Boeing737-0003
6999,412,8546,Passageiro 3173,100.09,False,29D,EmbraerE195-0002
7000,100,4239,Passageiro 2252,325.15,False,9A,AirbusA320-0007
7001,578,8608,Passageiro 1655,439.37,False,14A,AirbusA320-0004
7002,1011,5734,Passageiro 9419,203.33,False,12D,EmbraerE195-0002
7003,470,9451,Passageiro 2071,442.91,False,17B,EmbraerE195-0005
7004,676,6802,Passageiro 6149,72.51,False,10C,AirbusA320-0010
7005,894,4887,Passageiro 9453,287.33,False,11E,AirbusA320-0001
7006,861,9566,Passageiro 8700,432.41,False,19D,EmbraerE195-0005
7007,587,2347,Passageiro 4332,309.25,False,11F,AirbusA320-0010
7008,1019,996,Passageiro 2377,65.43,False,24D,Boeing737-0006
7009,256,6632,Passageiro 8820,395.99,False,20A,EmbraerE195-0005
7010,982,7885,Passageiro 4233,338.06,False,19A,AirbusA320-0004
7011,933,5184,Passageiro 3486,173.17,False,9B,AirbusA320-0010
7012,286,1448,Passageiro 2371,341.58,False,10D,EmbraerE195-0005
7013,323,412,Passageiro 3298,718.1,True,3F,EmbraerE195-0008
7014,323,3478,Passageiro 3573,301.55,False,28C,EmbraerE195-0008
7015,675,7882,Passageiro 7259,185.25,False,7A,AirbusA320-0001
7016,391,6185,Passageiro 1988,458.14,False,29A,AirbusA320-0007
7017,443,6780,Passageiro 8491,429.97,True,1B,Boeing737-0009
7018,673,1706,Passageiro 7789,89.75,False,4E,AirbusA320-0010
7019,374,4726,Passageiro 6663,404.88,False,5D,Boeing737-0009
7020,871,1839,Passageiro 5619,97.36,False,28A,Boeing737-0000
7021,583,8525,Passageiro 5572,197.7,False,17D,AirbusA320-0010
7022,633,5278,Passageiro 6582,295.09,False,8B,Boeing737-0000
7023,344,638,Passageiro 7915,488.83,False,17D,Boeing737-0003
7024,227,6255,Passageiro 6019,433.61,True,2E,AirbusA320-0010
7025,603,2807,Passageiro 8429,446.33,False,10B,Boeing737-0006
7026,1010,251,Passageiro 1557,64.84,False,8B,Boeing737-0009
7027,86,5775,Passageiro 8512,279.46,False,25B,AirbusA320-0007
7028,446,6168,Passageiro 7543,181.96,False,9D,EmbraerE195-0008
7029,806,637,Passageiro 5903,353.52,True,3C,AirbusA320-0004
7030,885,3438,Passageiro 8044,308.57,False,27C,Boeing737-0009
7031,593,8443,Passageiro 2848,201.15,False,14F,AirbusA320-0001
7032,413,6499,Passageiro 3664,493.3,False,5B,AirbusA320-0004
7033,200,755,Passageiro 9068,415.64,False,20A,AirbusA320-0010
7034,995,1722,Passageiro 6042,64.37,False,20F,AirbusA320-0004
7035,164,8763,Passageiro 6403,483.32,False,9A,AirbusA320-0010
7036,1054,2753,Passageiro 5424,711.27,True,3D,EmbraerE195-0005
7037,589,4371,Passageiro 5079,137.26,True,1F,AirbusA320-0010
7038,556,3168,Passageiro 2132,373.52,False,22B,AirbusA320-0004
7039,754,2120,Passageiro 7522,396.84,False,4C,AirbusA320-0007
7040,1047,1149,Passageiro 7669,840.61,True,3B,Boeing737-0006
7041,426,188,Passageiro 4570,149.06,False,17D,EmbraerE195-0002
7042,639,2546,Passageiro 5498,396.87,True,1C,EmbraerE195-0002
7043,841,4911,Passageiro 4328,372.3,False,14B,EmbraerE195-0011
7044,875,5696,Passageiro 5745,210.9,False,28A,Boeing737-0006
7045,658,9791,Passageiro 5871,563.0,True,3A,AirbusA320-0007
7046,932,7367,Passageiro 5147,245.53,False,21D,AirbusA320-0001
7047,195,1736,Passageiro 2806,193.87,False,15F,EmbraerE195-0005
